profile_id,mechanism,first_best_welfare,welfare,regret,budget_imbalance
74,lp_integrated_supply_demand,30.0,30.0,0.0,0.0
75,equal_split_first_best,45.0,45.0,0.0,0.0
75,equal_split_vickrey_majority,45.0,45.0,0.0,0.0
75,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
75,lp_demand_vickrey,45.0,45.0,0.0,0.0
75,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
76,equal_split_first_best,45.0,45.0,0.0,0.0
76,equal_split_vickrey_majority,45.0,45.0,0.0,0.0
76,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
76,lp_demand_vickrey,45.0,45.0,0.0,0.0
76,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
77,equal_split_first_best,45.0,45.0,0.0,0.0
77,equal_split_vickrey_majority,45.0,45.0,0.0,0.0
77,equal_split_vickrey_faltings_fair,45.0,45.0,0.0,0.0
77,lp_demand_vickrey,45.0,45.0,0.0,0.0
77,lp_integrated_supply_demand,45.0,45.0,0.0,0.0
78,equal_split_first_best,60.0,60.0,0.0,0.0
78,equal_split_vickrey_majority,60.0,60.0,0.0,0.0
78,equal_split_vickrey_faltings_fair,60.0,60.0,0.0,0.0
78,lp_demand_vickrey,60.0,60.0,0.0,0.0
78,lp_integrated_supply_demand,60.0,60.0,0.0,0.0
79,equal_split_first_best,60.0,60.0,0.0,0.0
79,equal_split_vickrey_majority,60.0,60.0,0.0,0.0
79,equal_split_vickrey_faltings_fair,60.0,60.0,0.0,0.0
79,lp_demand_vickrey,60.0,60.0,0.0,0.0
79,lp_integrated_supply_demand,60.0,60.0,0.0,0.0
80,equal_split_first_best,60.0,60.0,0.0,0.0
80,equal_split_vickrey_majority,60.0,60.0,0.0,0.0
80,equal_split_vickrey_faltings_fair,60.0,60.0,0.0,0.0
80,lp_demand_vickrey,60.0,60.0,0.0,0.0
80,lp_integrated_supply_demand,60.0,60.0,0.0,0.0
81,equal_split_first_best,0.0,0.0,0.0,0.0
81,equal_split_vickrey_majority,0.0,0.0,0.0,0.0
