profile_id,mechanism,first_best_welfare,reported_first_best_welfare,welfare,household_welfare,regret,household_regret,rounding_regret,budget_imbalance
0,equal_split_first_best,43.44,43.44,43.44,43.44,0.0,0.0,0.0,-3.552713678800501e-15
0,equal_split_vickrey_majority,43.44,43.44,43.44,43.44,0.0,0.0,0.0,0.0
0,equal_split_vickrey_faltings_fair,43.44,43.44,43.44,43.44,0.0,0.0,0.0,0.0
0,equal_split_vickrey_guo_2019_asymptotic,43.44,43.44,43.44,-8.280000000000022,0.0,51.72000000000002,0.0,-51.72000000000002
0,equal_split_vickrey_guo_2019_finite_n,43.44,43.44,43.44,38.788333333333306,0.0,4.651666666666692,0.0,-4.651666666666692
0,lp_demand_vickrey_raw_coarse_wtp,43.44,43.44,43.44,43.44,0.0,0.0,0.0,0.0
0,lp_demand_vickrey_raw_fine_wtp,43.44,43.44,43.44,43.44,0.0,0.0,0.0,0.0
0,lp_integrated_supply_demand,43.44,43.44,42.4051901925803,42.4051901925803,1.0348098074196983,1.0348098074196983,0.0,0.0
1,equal_split_first_best,69.24,69.24,69.24,69.24,0.0,0.0,0.0,0.0
1,equal_split_vickrey_majority,69.24,69.24,69.24,69.24,0.0,0.0,0.0,3.552713678800501e-15
1,equal_split_vickrey_faltings_fair,69.24,69.24,69.24,69.24000000000001,0.0,-1.4210854715202004e-14,0.0,7.105427357601002e-15
1,equal_split_vickrey_guo_2019_asymptotic,69.24,69.24,69.24,19.646666666666682,0.0,49.59333333333331,0.0,-49.59333333333331
1,equal_split_vickrey_guo_2019_finite_n,69.24,69.24,69.24,62.17999999999999,0.0,7.060000000000002,0.0,-7.059999999999999
1,lp_demand_vickrey_raw_coarse_wtp,69.24,69.24,69.24,69.24,0.0,0.0,0.0,3.552713678800501e-15
1,lp_demand_vickrey_raw_fine_wtp,69.24,69.24,69.24,69.24,0.0,0.0,0.0,3.552713678800501e-15
1,lp_integrated_supply_demand,69.24,69.24,66.78802071137662,66.78802071137662,2.4519792886233773,2.4519792886233773,0.0,0.0
2,equal_split_first_best,88.02000000000001,88.02000000000001,88.02000000000001,88.02000000000001,0.0,0.0,0.0,0.0
2,equal_split_vickrey_majority,88.02000000000001,88.02000000000001,88.02000000000001,88.02000000000001,0.0,0.0,0.0,-1.7763568394002505e-15
2,equal_split_vickrey_faltings_fair,88.02000000000001,88.02000000000001,88.02000000000001,88.02000000000001,0.0,0.0,0.0,-1.7763568394002505e-15
2,equal_split_vickrey_guo_2019_asymptotic,88.02000000000001,88.02000000000001,88.02000000000001,64.90000000000002,0.0,23.11999999999999,0.0,-23.119999999999994
2,equal_split_vickrey_guo_2019_finite_n,88.02000000000001,88.02000000000001,88.02000000000001,84.62000000000002,0.0,3.3999999999999915,0.0,-3.399999999999994
2,lp_demand_vickrey_raw_coarse_wtp,88.02000000000001,88.02000000000001,88.01999853299995,88.01999853299995,1.4670000609839917e-06,1.4670000609839917e-06,0.0,0.0
2,lp_demand_vickrey_raw_fine_wtp,88.02000000000001,88.02000000000001,88.02000000000001,88.02000000000001,0.0,0.0,0.0,-2.6645352591003757e-15
2,lp_integrated_supply_demand,88.02000000000001,88.02000000000001,87.55396432175922,87.55396432175922,0.46603567824078596,0.46603567824078596,0.0,-4.440892098500626e-16
3,equal_split_first_best,60.32,60.32,60.32,60.32,0.0,0.0,0.0,-8.881784197001252e-16
3,equal_split_vickrey_majority,60.32,60.32,60.32,60.32,0.0,0.0,0.0,-1.7763568394002505e-15
3,equal_split_vickrey_faltings_fair,60.32,60.32,60.32,60.32,0.0,0.0,0.0,0.0
3,equal_split_vickrey_guo_2019_asymptotic,60.32,60.32,60.32,38.98666666666664,0.0,21.333333333333357,0.0,-21.333333333333357
3,equal_split_vickrey_guo_2019_finite_n,60.32,60.32,60.32,60.07999999999998,0.0,0.2400000000000233,0.0,-0.2400000000000242
3,lp_demand_vickrey_raw_coarse_wtp,60.32,60.32,60.319998491999996,60.319998491999996,1.5080000039802144e-06,1.5080000039802144e-06,0.0,8.881784197001252e-16
3,lp_demand_vickrey_raw_fine_wtp,60.32,60.32,60.32,60.32,0.0,0.0,0.0,-1.7763568394002505e-15
3,lp_integrated_supply_demand,60.32,60.32,58.83001130765108,58.83001130765108,1.4899886923489234,1.4899886923489234,0.0,-1.3322676295501878e-15
4,equal_split_first_best,7.160000000000004,7.160000000000004,7.160000000000004,7.160000000000004,0.0,0.0,0.0,0.0
4,equal_split_vickrey_majority,7.160000000000004,7.160000000000004,0.0,0.0,7.160000000000004,7.160000000000004,0.0,0.0
4,equal_split_vickrey_faltings_fair,7.160000000000004,7.160000000000004,0.0,0.0,7.160000000000004,7.160000000000004,0.0,0.0
4,equal_split_vickrey_guo_2019_asymptotic,7.160000000000004,7.160000000000004,0.0,-85.69999999999999,7.160000000000004,92.85999999999999,0.0,-85.69999999999999
4,equal_split_vickrey_guo_2019_finite_n,7.160000000000004,7.160000000000004,0.0,-3.552713678800501e-15,7.160000000000004,7.160000000000007,0.0,-3.552713678800501e-15
4,lp_demand_vickrey_raw_coarse_wtp,7.160000000000004,7.160000000000004,2.5270567948627467,2.5270567948627485,4.632943205137257,4.632943205137256,0.0,1.7763568394002505e-15
4,lp_demand_vickrey_raw_fine_wtp,7.160000000000004,7.160000000000004,5.087589336940635,5.087589336940638,2.072410663059369,2.0724106630593653,0.0,3.552713678800501e-15
4,lp_integrated_supply_demand,7.160000000000004,7.160000000000004,5.818702844469314,5.818702844469314,1.3412971555306896,1.3412971555306896,0.0,0.0
5,equal_split_first_best,34.17,34.17,34.17,34.17,0.0,0.0,0.0,0.0
5,equal_split_vickrey_majority,34.17,34.17,34.17,34.17,0.0,0.0,0.0,-1.7763568394002505e-15
5,equal_split_vickrey_faltings_fair,34.17,34.17,34.17,34.17,0.0,0.0,0.0,0.0
5,equal_split_vickrey_guo_2019_asymptotic,34.17,34.17,34.17,1.576666666666675,0.0,32.59333333333333,0.0,-32.59333333333333
5,equal_split_vickrey_guo_2019_finite_n,34.17,34.17,34.17,31.536666666666676,0.0,2.6333333333333258,0.0,-2.633333333333325
5,lp_demand_vickrey_raw_coarse_wtp,34.17,34.17,34.17,34.17,0.0,0.0,0.0,-1.7763568394002505e-15
5,lp_demand_vickrey_raw_fine_wtp,34.17,34.17,34.17,34.17,0.0,0.0,0.0,-1.7763568394002505e-15
5,lp_integrated_supply_demand,34.17,34.17,31.99791721560242,31.99791721560242,2.172082784397581,2.172082784397581,0.0,0.0
6,equal_split_first_best,84.85,84.85,84.85,84.85,0.0,0.0,0.0,0.0
6,equal_split_vickrey_majority,84.85,84.85,84.85,84.85,0.0,0.0,0.0,-1.7763568394002505e-15
6,equal_split_vickrey_faltings_fair,84.85,84.85,84.85,84.85,0.0,0.0,0.0,-1.7763568394002505e-15
6,equal_split_vickrey_guo_2019_asymptotic,84.85,84.85,84.85,57.92999999999998,0.0,26.920000000000016,0.0,-26.92000000000002
6,equal_split_vickrey_guo_2019_finite_n,84.85,84.85,84.85,71.38999999999996,0.0,13.460000000000036,0.0,-13.460000000000033
6,lp_demand_vickrey_raw_coarse_wtp,84.85,84.85,84.84999882152778,84.84999882152778,1.1784722175889328e-06,1.1784722175889328e-06,0.0,0.0
6,lp_demand_vickrey_raw_fine_wtp,84.85,84.85,84.85,84.85,0.0,0.0,0.0,0.0
6,lp_integrated_supply_demand,84.85,84.85,84.1370514575942,84.1370514575942,0.7129485424057975,0.7129485424057975,0.0,1.1102230246251565e-15
7,equal_split_first_best,74.08,74.08,74.08,74.08,0.0,0.0,0.0,0.0
7,equal_split_vickrey_majority,74.08,74.08,74.08,74.08000000000001,0.0,-1.4210854715202004e-14,0.0,7.105427357601002e-15
7,equal_split_vickrey_faltings_fair,74.08,74.08,74.08,74.08000000000001,0.0,-1.4210854715202004e-14,0.0,7.105427357601002e-15
7,equal_split_vickrey_guo_2019_asymptotic,74.08,74.08,74.08,-2.0133333333333354,0.0,76.09333333333333,0.0,-76.09333333333333
7,equal_split_vickrey_guo_2019_finite_n,74.08,74.08,74.08,73.95666666666666,0.0,0.12333333333333485,0.0,-0.12333333333333485
7,lp_demand_vickrey_raw_coarse_wtp,74.08,74.08,74.08,74.08,0.0,0.0,0.0,-3.552713678800501e-15
7,lp_demand_vickrey_raw_fine_wtp,74.08,74.08,74.08,74.07999999999998,0.0,1.4210854715202004e-14,0.0,-7.105427357601002e-15
7,lp_integrated_supply_demand,74.08,74.08,74.07999919420917,74.07999919420917,8.057908331693397e-07,8.057908331693397e-07,0.0,-3.552713678800501e-15
8,equal_split_first_best,50.42,50.42,50.42,50.42,0.0,0.0,0.0,-1.7763568394002505e-15
8,equal_split_vickrey_majority,50.42,50.42,50.42,50.42,0.0,0.0,0.0,0.0
8,equal_split_vickrey_faltings_fair,50.42,50.42,50.42,50.42,0.0,0.0,0.0,0.0
8,equal_split_vickrey_guo_2019_asymptotic,50.42,50.42,50.42,19.42,0.0,31.0,0.0,-31.0
8,equal_split_vickrey_guo_2019_finite_n,50.42,50.42,50.42,44.4,0.0,6.020000000000003,0.0,-6.020000000000003
8,lp_demand_vickrey_raw_coarse_wtp,50.42,50.42,50.42,50.42,0.0,0.0,0.0,0.0
8,lp_demand_vickrey_raw_fine_wtp,50.42,50.42,50.42,50.42,0.0,0.0,0.0,2.6645352591003757e-15
8,lp_integrated_supply_demand,50.42,50.42,49.67255494278018,49.67255494278018,0.7474450572198208,0.7474450572198208,0.0,0.0
9,equal_split_first_best,95.42,95.42,95.42,95.42,0.0,0.0,0.0,1.1102230246251565e-16
9,equal_split_vickrey_majority,95.42,95.42,95.42,95.42,0.0,0.0,0.0,1.7763568394002505e-15
9,equal_split_vickrey_faltings_fair,95.42,95.42,95.42,95.42,0.0,0.0,0.0,3.552713678800501e-15
9,equal_split_vickrey_guo_2019_asymptotic,95.42,95.42,95.42,64.50000000000004,0.0,30.91999999999996,0.0,-30.919999999999963
9,equal_split_vickrey_guo_2019_finite_n,95.42,95.42,95.42,79.96000000000005,0.0,15.459999999999951,0.0,-15.459999999999955
9,lp_demand_vickrey_raw_coarse_wtp,95.42,95.42,95.41999840966668,95.41999840966668,1.5903333263622699e-06,1.5903333263622699e-06,0.0,0.0
9,lp_demand_vickrey_raw_fine_wtp,95.42,95.42,95.42,95.42,0.0,0.0,0.0,1.7763568394002505e-15
9,lp_integrated_supply_demand,95.42,95.42,94.75704794945288,94.75704794945288,0.6629520505471191,0.6629520505471191,0.0,0.0
10,equal_split_first_best,22.330000000000002,22.330000000000002,22.330000000000002,22.330000000000002,0.0,0.0,0.0,0.0
10,equal_split_vickrey_majority,22.330000000000002,22.330000000000002,22.330000000000002,22.330000000000005,0.0,-3.552713678800501e-15,0.0,3.552713678800501e-15
10,equal_split_vickrey_faltings_fair,22.330000000000002,22.330000000000002,22.330000000000002,22.330000000000005,0.0,-3.552713678800501e-15,0.0,3.552713678800501e-15
10,equal_split_vickrey_guo_2019_asymptotic,22.330000000000002,22.330000000000002,22.330000000000002,-14.329999999999995,0.0,36.66,0.0,-36.66
10,equal_split_vickrey_guo_2019_finite_n,22.330000000000002,22.330000000000002,22.330000000000002,21.123333333333328,0.0,1.206666666666674,0.0,-1.206666666666674
10,lp_demand_vickrey_raw_coarse_wtp,22.330000000000002,22.330000000000002,22.330000000000002,22.330000000000005,0.0,-3.552713678800501e-15,0.0,5.329070518200751e-15
10,lp_demand_vickrey_raw_fine_wtp,22.330000000000002,22.330000000000002,22.330000000000002,22.33,0.0,3.552713678800501e-15,0.0,-3.552713678800501e-15
10,lp_integrated_supply_demand,22.330000000000002,22.330000000000002,22.154786997456494,22.154786997456494,0.1752130025435079,0.1752130025435079,0.0,0.0
11,equal_split_first_best,106.39999999999999,106.39999999999999,106.39999999999999,106.39999999999999,0.0,0.0,0.0,-8.881784197001252e-16
11,equal_split_vickrey_majority,106.39999999999999,106.39999999999999,106.39999999999999,106.39999999999999,0.0,0.0,0.0,0.0
11,equal_split_vickrey_faltings_fair,106.39999999999999,106.39999999999999,106.39999999999999,106.39999999999999,0.0,0.0,0.0,0.0
11,equal_split_vickrey_guo_2019_asymptotic,106.39999999999999,106.39999999999999,106.39999999999999,50.58666666666666,0.0,55.81333333333333,0.0,-55.81333333333333
11,equal_split_vickrey_guo_2019_finite_n,106.39999999999999,106.39999999999999,106.39999999999999,78.59999999999997,0.0,27.800000000000026,0.0,-27.800000000000026
11,lp_demand_vickrey_raw_coarse_wtp,106.39999999999999,106.39999999999999,106.39999999999999,106.39999999999999,0.0,0.0,0.0,-1.7763568394002505e-15
11,lp_demand_vickrey_raw_fine_wtp,106.39999999999999,106.39999999999999,106.39999999999999,106.39999999999999,0.0,0.0,0.0,-3.552713678800501e-15
11,lp_integrated_supply_demand,106.39999999999999,106.39999999999999,104.59241786101838,104.59241786101838,1.8075821389816156,1.8075821389816156,0.0,1.7763568394002505e-15
12,equal_split_first_best,80.03,80.03,80.03,80.03,0.0,0.0,0.0,0.0
12,equal_split_vickrey_majority,80.03,80.03,80.03,80.03,0.0,0.0,0.0,-3.552713678800501e-15
12,equal_split_vickrey_faltings_fair,80.03,80.03,80.03,80.03,0.0,0.0,0.0,-3.552713678800501e-15
12,equal_split_vickrey_guo_2019_asymptotic,80.03,80.03,80.03,18.47000000000002,0.0,61.55999999999998,0.0,-61.55999999999998
12,equal_split_vickrey_guo_2019_finite_n,80.03,80.03,80.03,59.78500000000003,0.0,20.24499999999997,0.0,-20.24499999999997
12,lp_demand_vickrey_raw_coarse_wtp,80.03,80.03,80.03,80.03,0.0,0.0,0.0,-3.552713678800501e-15
12,lp_demand_vickrey_raw_fine_wtp,80.03,80.03,80.03,80.03,0.0,0.0,0.0,-1.7763568394002505e-15
12,lp_integrated_supply_demand,80.03,80.03,77.61478982444163,77.61478982444163,2.4152101755583715,2.4152101755583715,0.0,0.0
13,equal_split_first_best,22.43,22.43,22.43,22.43,0.0,0.0,0.0,-8.881784197001252e-16
13,equal_split_vickrey_majority,22.43,22.43,22.43,22.43,0.0,0.0,0.0,1.7763568394002505e-15
13,equal_split_vickrey_faltings_fair,22.43,22.43,22.43,22.43,0.0,0.0,0.0,1.7763568394002505e-15
13,equal_split_vickrey_guo_2019_asymptotic,22.43,22.43,22.43,1.0699999999999932,0.0,21.360000000000007,0.0,-21.360000000000007
13,equal_split_vickrey_guo_2019_finite_n,22.43,22.43,22.43,20.235000000000003,0.0,2.1949999999999967,0.0,-2.194999999999996
13,lp_demand_vickrey_raw_coarse_wtp,22.43,22.43,22.429998878499998,22.429998878499994,1.1215000021991273e-06,1.121500005751841e-06,0.0,-2.6645352591003757e-15
13,lp_demand_vickrey_raw_fine_wtp,22.43,22.43,22.43,22.43,0.0,0.0,0.0,8.881784197001252e-16
13,lp_integrated_supply_demand,22.43,22.43,18.906143311399184,18.906143311399184,3.523856688600816,3.523856688600816,0.0,0.0
14,equal_split_first_best,82.58,82.58,82.58,82.58,0.0,0.0,0.0,-1.7763568394002505e-15
14,equal_split_vickrey_majority,82.58,82.58,82.58,82.58000000000001,0.0,-1.4210854715202004e-14,0.0,7.105427357601002e-15
14,equal_split_vickrey_faltings_fair,82.58,82.58,82.58,82.58000000000001,0.0,-1.4210854715202004e-14,0.0,7.105427357601002e-15
14,equal_split_vickrey_guo_2019_asymptotic,82.58,82.58,82.58,18.20000000000003,0.0,64.37999999999997,0.0,-64.37999999999997
14,equal_split_vickrey_guo_2019_finite_n,82.58,82.58,82.58,81.27000000000001,0.0,1.309999999999988,0.0,-1.309999999999981
14,lp_demand_vickrey_raw_coarse_wtp,82.58,82.58,82.58,82.58,0.0,0.0,0.0,0.0
14,lp_demand_vickrey_raw_fine_wtp,82.58,82.58,82.58,82.58,0.0,0.0,0.0,-3.552713678800501e-15
14,lp_integrated_supply_demand,82.58,82.58,82.0652724723978,82.0652724723978,0.5147275276022043,0.5147275276022043,0.0,7.105427357601002e-15
15,equal_split_first_best,100.81,100.81,100.81,100.81,0.0,0.0,0.0,1.7763568394002505e-15
15,equal_split_vickrey_majority,100.81,100.81,100.81,100.81,0.0,0.0,0.0,1.7763568394002505e-15
15,equal_split_vickrey_faltings_fair,100.81,100.81,100.81,100.81,0.0,0.0,0.0,3.552713678800501e-15
15,equal_split_vickrey_guo_2019_asymptotic,100.81,100.81,100.81,62.11,0.0,38.7,0.0,-38.7
15,equal_split_vickrey_guo_2019_finite_n,100.81,100.81,100.81,81.46,0.0,19.35000000000001,0.0,-19.350000000000005
15,lp_demand_vickrey_raw_coarse_wtp,100.81,100.81,100.81,100.81,0.0,0.0,0.0,-2.6645352591003757e-15
15,lp_demand_vickrey_raw_fine_wtp,100.81,100.81,100.81,100.81,0.0,0.0,0.0,-1.7763568394002505e-15
15,lp_integrated_supply_demand,100.81,100.81,100.29191798907729,100.29191798907729,0.5180820109227113,0.5180820109227113,0.0,-8.881784197001252e-16
16,equal_split_first_best,85.91000000000001,85.91000000000001,85.91000000000001,85.91000000000001,0.0,0.0,0.0,-3.552713678800501e-15
16,equal_split_vickrey_majority,85.91000000000001,85.91000000000001,85.91000000000001,85.91000000000001,0.0,0.0,0.0,0.0
16,equal_split_vickrey_faltings_fair,85.91000000000001,85.91000000000001,85.91000000000001,85.91000000000001,0.0,0.0,0.0,0.0
16,equal_split_vickrey_guo_2019_asymptotic,85.91000000000001,85.91000000000001,85.91000000000001,22.289999999999978,0.0,63.62000000000003,0.0,-63.62000000000003
16,equal_split_vickrey_guo_2019_finite_n,85.91000000000001,85.91000000000001,85.91000000000001,58.16000000000001,0.0,27.75,0.0,-27.75
16,lp_demand_vickrey_raw_coarse_wtp,85.91000000000001,85.91000000000001,85.91000000000001,85.91000000000001,0.0,0.0,0.0,-1.7763568394002505e-15
16,lp_demand_vickrey_raw_fine_wtp,85.91000000000001,85.91000000000001,85.91000000000001,85.91000000000001,0.0,0.0,0.0,-3.552713678800501e-15
16,lp_integrated_supply_demand,85.91000000000001,85.91000000000001,80.92874386944216,80.92874386944216,4.981256130557853,4.981256130557853,0.0,0.0
17,equal_split_first_best,19.690000000000005,19.690000000000005,19.690000000000005,19.69000000000001,0.0,-3.552713678800501e-15,0.0,3.552713678800501e-15
17,equal_split_vickrey_majority,19.690000000000005,19.690000000000005,19.690000000000005,19.69000000000001,0.0,-3.552713678800501e-15,0.0,3.552713678800501e-15
17,equal_split_vickrey_faltings_fair,19.690000000000005,19.690000000000005,19.690000000000005,19.690000000000005,0.0,0.0,0.0,0.0
17,equal_split_vickrey_guo_2019_asymptotic,19.690000000000005,19.690000000000005,19.690000000000005,-35.48999999999997,0.0,55.17999999999997,0.0,-55.17999999999997
17,equal_split_vickrey_guo_2019_finite_n,19.690000000000005,19.690000000000005,19.690000000000005,19.69000000000001,0.0,-3.552713678800501e-15,0.0,3.552713678800501e-15
17,lp_demand_vickrey_raw_coarse_wtp,19.690000000000005,19.690000000000005,19.690000000000005,19.69,0.0,3.552713678800501e-15,0.0,-3.552713678800501e-15
17,lp_demand_vickrey_raw_fine_wtp,19.690000000000005,19.690000000000005,19.690000000000005,19.690000000000005,0.0,0.0,0.0,-1.7763568394002505e-15
17,lp_integrated_supply_demand,19.690000000000005,19.690000000000005,17.25035331924105,17.25035331924105,2.4396466807589547,2.4396466807589547,0.0,0.0
18,equal_split_first_best,50.900000000000006,50.900000000000006,50.900000000000006,50.900000000000006,0.0,0.0,0.0,-1.7763568394002505e-15
18,equal_split_vickrey_majority,50.900000000000006,50.900000000000006,50.900000000000006,50.900000000000006,0.0,0.0,0.0,0.0
18,equal_split_vickrey_faltings_fair,50.900000000000006,50.900000000000006,50.900000000000006,50.900000000000006,0.0,0.0,0.0,0.0
18,equal_split_vickrey_guo_2019_asymptotic,50.900000000000006,50.900000000000006,50.900000000000006,-7.779999999999973,0.0,58.67999999999998,0.0,-58.67999999999998
18,equal_split_vickrey_guo_2019_finite_n,50.900000000000006,50.900000000000006,50.900000000000006,49.16333333333335,0.0,1.7366666666666575,0.0,-1.7366666666666575
18,lp_demand_vickrey_raw_coarse_wtp,50.900000000000006,50.900000000000006,50.900000000000006,50.900000000000006,0.0,0.0,0.0,0.0
18,lp_demand_vickrey_raw_fine_wtp,50.900000000000006,50.900000000000006,50.900000000000006,50.900000000000006,0.0,0.0,0.0,3.552713678800501e-15
18,lp_integrated_supply_demand,50.900000000000006,50.900000000000006,50.46921301453847,50.46921301453847,0.4307869854615376,0.4307869854615376,0.0,0.0
19,equal_split_first_best,30.93,30.93,30.93,30.93,0.0,0.0,0.0,0.0
19,equal_split_vickrey_majority,30.93,30.93,30.93,30.929999999999996,0.0,3.552713678800501e-15,0.0,-3.552713678800501e-15
19,equal_split_vickrey_faltings_fair,30.93,30.93,30.93,30.929999999999996,0.0,3.552713678800501e-15,0.0,-3.552713678800501e-15
19,equal_split_vickrey_guo_2019_asymptotic,30.93,30.93,30.93,0.5966666666666676,0.0,30.333333333333332,0.0,-30.333333333333332
19,equal_split_vickrey_guo_2019_finite_n,30.93,30.93,30.93,27.775,0.0,3.155000000000001,0.0,-3.155000000000001
19,lp_demand_vickrey_raw_coarse_wtp,30.93,30.93,30.93,30.93,0.0,0.0,0.0,1.7763568394002505e-15
19,lp_demand_vickrey_raw_fine_wtp,30.93,30.93,30.93,30.93,0.0,0.0,0.0,-1.7763568394002505e-15
19,lp_integrated_supply_demand,30.93,30.93,27.817657592422385,27.817657592422385,3.1123424075776143,3.1123424075776143,0.0,8.881784197001252e-16
20,equal_split_first_best,136.16,136.16,136.16,136.16,0.0,0.0,0.0,0.0
20,equal_split_vickrey_majority,136.16,136.16,136.16,136.16,0.0,0.0,0.0,0.0
20,equal_split_vickrey_faltings_fair,136.16,136.16,136.16,136.16,0.0,0.0,0.0,0.0
20,equal_split_vickrey_guo_2019_asymptotic,136.16,136.16,136.16,86.94000000000003,0.0,49.21999999999997,0.0,-49.21999999999997
20,equal_split_vickrey_guo_2019_finite_n,136.16,136.16,136.16,111.55000000000001,0.0,24.609999999999985,0.0,-24.609999999999985
20,lp_demand_vickrey_raw_coarse_wtp,136.16,136.16,136.16,136.16,0.0,0.0,0.0,3.552713678800501e-15
20,lp_demand_vickrey_raw_fine_wtp,136.16,136.16,136.16,136.16,0.0,0.0,0.0,1.7763568394002505e-15
20,lp_integrated_supply_demand,136.16,136.16,134.8895229503235,134.8895229503235,1.2704770496764866,1.2704770496764866,0.0,0.0
21,equal_split_first_best,35.39,35.39,35.39,35.39,0.0,0.0,0.0,8.881784197001252e-16
21,equal_split_vickrey_majority,35.39,35.39,35.39,35.39,0.0,0.0,0.0,-1.7763568394002505e-15
21,equal_split_vickrey_faltings_fair,35.39,35.39,35.39,35.39,0.0,0.0,0.0,0.0
21,equal_split_vickrey_guo_2019_asymptotic,35.39,35.39,35.39,3.556666666666665,0.0,31.833333333333336,0.0,-31.833333333333336
21,equal_split_vickrey_guo_2019_finite_n,35.39,35.39,35.39,34.71500000000002,0.0,0.674999999999983,0.0,-0.6749999999999856
21,lp_demand_vickrey_raw_coarse_wtp,35.39,35.39,35.39,35.39,0.0,0.0,0.0,-1.7763568394002505e-15
21,lp_demand_vickrey_raw_fine_wtp,35.39,35.39,35.39,35.39,0.0,0.0,0.0,-1.7763568394002505e-15
21,lp_integrated_supply_demand,35.39,35.39,29.63043573477879,29.63043573477879,5.759564265221211,5.759564265221211,0.0,4.440892098500626e-16
22,equal_split_first_best,30.43,30.43,30.43,30.43,0.0,0.0,0.0,0.0
22,equal_split_vickrey_majority,30.43,30.43,30.43,30.430000000000003,0.0,-3.552713678800501e-15,0.0,3.552713678800501e-15
22,equal_split_vickrey_faltings_fair,30.43,30.43,20.286666666666665,20.28666666666667,10.143333333333334,10.14333333333333,0.0,2.6645352591003757e-15
22,equal_split_vickrey_guo_2019_asymptotic,30.43,30.43,30.43,-24.069999999999986,0.0,54.499999999999986,0.0,-54.499999999999986
22,equal_split_vickrey_guo_2019_finite_n,30.43,30.43,30.43,28.416666666666675,0.0,2.0133333333333248,0.0,-2.0133333333333248
22,lp_demand_vickrey_raw_coarse_wtp,30.43,30.43,30.43,30.43,0.0,0.0,0.0,0.0
22,lp_demand_vickrey_raw_fine_wtp,30.43,30.43,30.43,30.429999999999996,0.0,3.552713678800501e-15,0.0,-3.552713678800501e-15
22,lp_integrated_supply_demand,30.43,30.43,27.884388187287247,27.884388187287247,2.545611812712753,2.545611812712753,0.0,8.881784197001252e-16
23,equal_split_first_best,77.28,77.28,77.28,77.28,0.0,0.0,0.0,0.0
23,equal_split_vickrey_majority,77.28,77.28,77.28,77.28,0.0,0.0,0.0,4.440892098500626e-16
23,equal_split_vickrey_faltings_fair,77.28,77.28,77.28,77.28,0.0,0.0,0.0,8.881784197001252e-16
23,equal_split_vickrey_guo_2019_asymptotic,77.28,77.28,77.28,71.24,0.0,6.040000000000006,0.0,-6.040000000000006
23,equal_split_vickrey_guo_2019_finite_n,77.28,77.28,77.28,74.25999999999998,0.0,3.0200000000000244,0.0,-3.020000000000025
23,lp_demand_vickrey_raw_coarse_wtp,77.28,77.28,77.27999978533333,77.27999978533333,2.146666702174116e-07,2.146666702174116e-07,0.0,4.440892098500626e-16
23,lp_demand_vickrey_raw_fine_wtp,77.28,77.28,77.27999974240001,77.27999974240001,2.5759999289221014e-07,2.5759999289221014e-07,0.0,-2.220446049250313e-16
23,lp_integrated_supply_demand,77.28,77.28,76.69499999149343,76.69499999149343,0.5850000085065687,0.5850000085065687,0.0,0.0
24,equal_split_first_best,112.86,112.86,112.86,112.86,0.0,0.0,0.0,0.0
24,equal_split_vickrey_majority,112.86,112.86,112.86,112.86,0.0,0.0,0.0,3.552713678800501e-15
24,equal_split_vickrey_faltings_fair,112.86,112.86,112.86,112.86000000000001,0.0,-1.4210854715202004e-14,0.0,7.105427357601002e-15
24,equal_split_vickrey_guo_2019_asymptotic,112.86,112.86,112.86,35.999999999999986,0.0,76.86000000000001,0.0,-76.86000000000001
24,equal_split_vickrey_guo_2019_finite_n,112.86,112.86,112.86,81.21999999999997,0.0,31.64000000000003,0.0,-31.640000000000022
24,lp_demand_vickrey_raw_coarse_wtp,112.86,112.86,112.86,112.86,0.0,0.0,0.0,3.552713678800501e-15
24,lp_demand_vickrey_raw_fine_wtp,112.86,112.86,112.86,112.86,0.0,0.0,0.0,1.7763568394002505e-15
24,lp_integrated_supply_demand,112.86,112.86,112.85999853598904,112.85999853598904,1.4640109640140508e-06,1.4640109640140508e-06,0.0,0.0
25,equal_split_first_best,29.34,29.34,29.34,29.340000000000003,0.0,-3.552713678800501e-15,0.0,3.552713678800501e-15
25,equal_split_vickrey_majority,29.34,29.34,29.34,29.34,0.0,0.0,0.0,0.0
25,equal_split_vickrey_faltings_fair,29.34,29.34,29.34,29.34,0.0,0.0,0.0,0.0
25,equal_split_vickrey_guo_2019_asymptotic,29.34,29.34,29.34,-11.339999999999993,0.0,40.67999999999999,0.0,-40.67999999999999
25,equal_split_vickrey_guo_2019_finite_n,29.34,29.34,29.34,25.014999999999997,0.0,4.325000000000003,0.0,-4.325000000000003
25,lp_demand_vickrey_raw_coarse_wtp,29.34,29.34,29.34,29.340000000000003,0.0,-3.552713678800501e-15,0.0,3.552713678800501e-15
25,lp_demand_vickrey_raw_fine_wtp,29.34,29.34,29.34,29.340000000000003,0.0,-3.552713678800501e-15,0.0,3.552713678800501e-15
25,lp_integrated_supply_demand,29.34,29.34,25.91316885783216,25.91316885783216,3.4268311421678384,3.4268311421678384,0.0,0.0
26,equal_split_first_best,54.49000000000001,54.49000000000001,54.49000000000001,54.49000000000001,0.0,0.0,0.0,0.0
26,equal_split_vickrey_majority,54.49000000000001,54.49000000000001,54.49000000000001,54.49000000000001,0.0,0.0,0.0,-1.7763568394002505e-15
