mechanism,profiles,average_welfare,average_household_welfare,average_first_best,welfare_ratio,household_welfare_ratio,worst_case_regret,worst_case_household_regret,average_regret,average_household_regret,average_abs_budget_imbalance
equal_split_first_best,4096,59.315185546875,59.315185546875,59.315185546875,1.0,1.0,0.0,0.0,0.0,0.0,0.0
equal_split_vickrey_majority,4096,56.8212890625,56.8212890625,59.315185546875,0.9579551768846083,0.9579551768846083,45.0,45.0,2.493896484375,2.493896484375,0.0
equal_split_vickrey_faltings_fair,4096,56.9091796875,56.9091796875,59.315185546875,0.9594369327653269,0.9594369327653269,20.0,20.0,2.406005859375,2.406005859375,1.6544925152128798e-16
equal_split_vickrey_guo_2019_asymptotic,4096,58.985595703125,40.777587890625,59.315185546875,0.9944434154473051,0.6874729888250911,30.0,90.0,0.32958984375,18.53759765625,18.2080078125
equal_split_vickrey_guo_2019_finite_n,4096,58.985595703125,52.188720703125,59.315185546875,0.9944434154473051,0.8798542940050627,30.0,45.0,0.32958984375,7.12646484375,6.796875
lp_demand_vickrey_raw_coarse_wtp,4096,59.122922359005166,59.122922359005166,59.315185546875,0.9967586177789515,0.9967586177789515,10.000004500000008,10.000004500000008,0.19226318786983648,0.19226318786983645,3.642919299551295e-16
lp_demand_vickrey_raw_fine_wtp,4096,59.12017836877442,59.12017836877442,59.315185546875,0.9967123566030747,0.9967123566030747,11.250004500000015,11.250004500000015,0.19500717810058124,0.19500717810058119,7.095019016745141e-16
lp_integrated_supply_demand,4096,58.351605561465185,58.351605561465185,59.315185546875,0.9837549191404227,0.9837549191404227,2.3501398933713844,2.3501398933713844,0.9635799854098148,0.9635799854098149,6.045243520778855e-16
